generator_mode,generator_confidence,generator_entropy
Prepare for bed,0.2724536557667131,1.7185550601355226
Maintain habits,0.4351712094521945,1.5612939743389813
Stay active,0.23735929363742903,1.7411532444815747
Maintain habits,0.4464548511121979,1.532114907692972
Maintain habits,0.26474892171276565,1.6637799288275874
Stay active,0.2543330159451194,1.7254964796469858
Maintain habits,0.36176932138463574,1.6265879590972723
Stay active,0.23205842192762374,1.7313956295195174
Maintain habits,0.2950205011142273,1.626567642863128
Stay active,0.37717330343341415,1.633767648935436
Take a short break,0.6181212774961153,1.2607815382166565
Prepare for bed,0.3506681419984867,1.68363385464472
Take a short break,0.238068655093145,1.6761215801668623
Maintain habits,0.36160312460797517,1.6348745758897287
Stay active,0.40885745218223507,1.468334796749784
Take a short break,0.2925921667132905,1.6693350315848925
Maintain habits,0.2897558408872055,1.6884446417316425
Maintain habits,0.48783302166142656,1.4843095948446328
Maintain habits,0.3184839365409971,1.6416373958081887
Maintain habits,0.2319937269222353,1.7341532377343827
Maintain habits,0.3951555366782813,1.4739240578256603
Maintain habits,0.37813811720990054,1.6160613475363186
Maintain habits,0.2482105930387951,1.7204196919190435
Take a short break,0.30603316132981295,1.6579664845766362
Connect socially,0.3389702986553027,1.616558799924669
Take a short break,0.27500934553910056,1.692452658651403
Maintain habits,0.39551354290694735,1.5502977234100095
Take a short break,0.34698309918606185,1.5846917472911974
Stay active,0.3343710737237847,1.664249463648047
Stay active,0.2919810487367689,1.6573754037515205
Stay active,0.23317294160670707,1.7038089967540273
Maintain habits,0.5700803988592128,1.3612037479056183
Reduce screen time,0.24146626641118157,1.7440140172941114
Maintain habits,0.3166338855030322,1.554981615994521
Reduce screen time,0.26455776999980923,1.7300038254801438
Maintain habits,0.4841790351671565,1.472611742593164
Maintain habits,0.3263788705317948,1.6295194331275467
Stay active,0.36680585622097583,1.6131327825611412
Stay active,0.3176925340273909,1.594657156905315
Take a short break,0.2868650682324842,1.6393731673794618
Take a short break,0.29882807717260734,1.717456993263374
Stay active,0.37810763814568626,1.6085969092878534
Connect socially,0.3102680390350072,1.6942467670446097
Connect socially,0.27893293740697744,1.606328049870809
Connect socially,0.4193933581582537,1.5696207375404894
Maintain habits,0.32776305835524244,1.6023153395925016
Reduce screen time,0.22604780351952866,1.7696498510101517
Reduce screen time,0.24197109951949836,1.7389989750282622
Stay active,0.352049306241684,1.6065671023999604
Take a short break,0.35807873213024854,1.6177733231317664
Connect socially,0.325916827359603,1.6230695469359033
Stay active,0.2392249338396819,1.747093787633632
Maintain habits,0.42089335977547915,1.495157637281344
Connect socially,0.24831662225793488,1.7298664456443553
Take a short break,0.30756675333462524,1.6240730803648142
Stay active,0.34258169163525043,1.5896355730579659
Maintain habits,0.28715284073919917,1.7308297391777927
Stay active,0.2862453568470424,1.6949417447731572
Take a short break,0.4596758552455107,1.4999905718652702
Take a short break,0.2850415627232837,1.6459946729059465
Take a short break,0.35688817400851636,1.6049110160713784
Maintain habits,0.37910124087064784,1.516045793041383
Connect socially,0.3583075616278742,1.5154080273388615
Reduce screen time,0.25097387141519145,1.7445665457062944
Maintain habits,0.4794481169366777,1.484291961497782
Connect socially,0.41331927984286715,1.574116424426446
Connect socially,0.28360863670818787,1.6131113413692528
Prepare for bed,0.4889797112349789,1.5060811464476302
Connect socially,0.4135601879241051,1.5997004858022046
Take a short break,0.3606940679987885,1.6330365432316132
Maintain habits,0.33619630988810945,1.6417977284190952
Stay active,0.28950978778700454,1.6925122138137547
Stay active,0.32290563551156654,1.5901413887185316
Prepare for bed,0.3897204708120247,1.5735902020254322
Take a short break,0.3739047369308519,1.4751700885313879
Take a short break,0.24058675266065455,1.7461923915210942
Maintain habits,0.5517929826739619,1.3809513263475335
Maintain habits,0.38867300502903696,1.6114585583124588
Prepare for bed,0.5005401400817924,1.4714346775771217
Maintain habits,0.36788952416066145,1.5148400879015402
Maintain habits,0.4523561087525122,1.4047972750731192
Maintain habits,0.37271021977467933,1.6408803721222263
Prepare for bed,0.3856019673046593,1.5072370064288343
Reduce screen time,0.30722669784904544,1.612065572364016
Maintain habits,0.3238580973877547,1.627423332785782
Maintain habits,0.49694305503860614,1.4218443984687392
Reduce screen time,0.2554411307961058,1.6961349481386183
Stay active,0.285689857002202,1.7320378440607254
Stay active,0.3710243489360718,1.6530821148191872
Take a short break,0.5831701701947662,1.3340839206983748
Connect socially,0.22283045318800807,1.7367574124545857
Prepare for bed,0.42446660784715223,1.551881230664029
Reduce screen time,0.26007074546095804,1.7383210446706845
Stay active,0.2192655302444831,1.7141995915592458
Connect socially,0.3140581133677974,1.649057451522467
Stay active,0.342080281968028,1.684967016240877
Take a short break,0.25723955883795196,1.7339006775459807
Maintain habits,0.2689960548570265,1.6798680646620774
Connect socially,0.4530972553201721,1.5219215679321778
Connect socially,0.4352581639877216,1.5270957620911592
Maintain habits,0.4849702885800212,1.481551330441996
Maintain habits,0.2780786214429818,1.6467265896718457
Take a short break,0.24293653723430472,1.6735240061581425
Maintain habits,0.3524295546572314,1.5737656453077031
Prepare for bed,0.43845736587085515,1.4983682424507125
Maintain habits,0.2918495161109996,1.6553572765611377
Maintain habits,0.3635130067512469,1.623140612399314
Connect socially,0.4302689714586947,1.5138300843431658
Maintain habits,0.26161073153491177,1.6523793705547378
Connect socially,0.3999684396608229,1.5469169891670527
Maintain habits,0.43209541133604534,1.5815052702483723
Maintain habits,0.42140666170718905,1.5360765876932616
Reduce screen time,0.2929656165651987,1.6351472334883816
Maintain habits,0.37370443958737254,1.6115568913528606
Take a short break,0.3746207337667442,1.5703881737352008
Maintain habits,0.4257733967148362,1.5626809619849973
Connect socially,0.34406228114138926,1.652659096885157
Connect socially,0.36672425709608725,1.495307391751175
Maintain habits,0.7030047411155993,1.0787819444969944
Take a short break,0.34192061638677584,1.6634730391148977
Prepare for bed,0.4382666557721163,1.517333575928967
Maintain habits,0.6027981940553007,1.250119095205897
Take a short break,0.32358431820781136,1.645013340930016
Maintain habits,0.34952120152064403,1.612751036031032
Connect socially,0.26906564260390753,1.6646884442048058
Maintain habits,0.3288960698015994,1.6603915122983106
Take a short break,0.33511407260743964,1.6586216589592833
Stay active,0.274773440098663,1.7304001577120047
Connect socially,0.5423962593591768,1.3636854092118964
Connect socially,0.32607929489872683,1.5913879886496314
Maintain habits,0.3926599090630359,1.572925016687364
Prepare for bed,0.3606865565942324,1.6450950827327473
Reduce screen time,0.2371298036519385,1.7431736424574131
Connect socially,0.4046109623280745,1.5242039014663982
Connect socially,0.2848125634548891,1.6228770830827721
Reduce screen time,0.26613776517248977,1.5890341002437407
Take a short break,0.34389745403601885,1.6269195721054999
Maintain habits,0.2738650961855787,1.6553427379855388
Connect socially,0.25153235327340867,1.7463953408439354
Stay active,0.2862272758969936,1.661200266791127
Maintain habits,0.23959393609138543,1.7503599553574896
Maintain habits,0.341776689529341,1.6107795511372014
Maintain habits,0.6011165971110668,1.2800586980338071
Take a short break,0.3831188987181063,1.56230778320192
Stay active,0.26094102582317685,1.711831569457807
Reduce screen time,0.2909102350008701,1.6259271888581415
Stay active,0.37232523648350624,1.6297140029032018
Connect socially,0.3990572125095907,1.6176093680275643
Take a short break,0.5171266554789635,1.4298095803860418
Stay active,0.3647827993451761,1.5982438435778075
Take a short break,0.28906449841948106,1.720572364724267
Connect socially,0.2766183889088966,1.6801053774272812
Reduce screen time,0.29012807924938955,1.622832296278787
Maintain habits,0.4264871147741913,1.4795221481505738
Take a short break,0.5209516386642522,1.4298593150613352
Stay active,0.37465596565581144,1.5997058082644493
Maintain habits,0.3090226463910335,1.701205520064848
Maintain habits,0.2961291161100271,1.584017322026991
Maintain habits,0.343617932567332,1.6462032778195412
Stay active,0.29518258585817453,1.6937205884855728
Maintain habits,0.4433431842669544,1.546031312319843
Take a short break,0.45314723635384385,1.5224214582659203
Maintain habits,0.27586668724626945,1.717479526114197
Maintain habits,0.49211048680894015,1.4719590858941083
Reduce screen time,0.26881648399210234,1.671448920699707
Connect socially,0.3476439365268125,1.5863517784380123
Maintain habits,0.32038809312964917,1.644254194205752
Take a short break,0.4059037489968271,1.607660916009949
Maintain habits,0.32820041908674297,1.612302986037141
Maintain habits,0.2824060559212393,1.6919852233006734
Maintain habits,0.35658541314677,1.5377126754647794
Maintain habits,0.3497227579598884,1.6278709326274543
Maintain habits,0.22258990440844154,1.757503335955831
Maintain habits,0.28130678508168694,1.655199264799022
Take a short break,0.46176101999931385,1.4840956671126295
Maintain habits,0.4459445172283778,1.491532167874039
Maintain habits,0.2516974743898345,1.7102020577625106
Maintain habits,0.46390449731610206,1.5205208853958836
Maintain habits,0.4241113175907945,1.572540775428943
Prepare for bed,0.43017296554807005,1.5647605161045373
Maintain habits,0.30962443203347034,1.5696463646592194
Take a short break,0.30650187979176163,1.6288879501129916
Stay active,0.3342912644599805,1.6743484663668116
Take a short break,0.3911525396046468,1.4365911630209043
Prepare for bed,0.3565605860362112,1.618321874102451
Connect socially,0.2999761571508778,1.6086931819224484
Prepare for bed,0.5793254618825467,1.2716634070978745
Prepare for bed,0.3857539063777997,1.5667932202372377
Maintain habits,0.26842239106510285,1.693715728857877
Connect socially,0.2851598531552474,1.6378561349604892
Maintain habits,0.23599606888666472,1.7382998654647324
Stay active,0.26184899964239416,1.7082772510396502
Maintain habits,0.41444271253690906,1.435301008700673
Maintain habits,0.41297827026171335,1.5445746777630527
Take a short break,0.3083605319220671,1.6389251561606353
Prepare for bed,0.5160908005829489,1.4051258257545503
Maintain habits,0.6889674576194792,1.1133817003760953
Maintain habits,0.393477610356319,1.5480929026286199
Stay active,0.27848367164025994,1.7262643857082227
Maintain habits,0.49050439665380746,1.465783622005923
Take a short break,0.48496502409555736,1.5075743514818143
Maintain habits,0.4783784040837104,1.459574497235157
Connect socially,0.2975217266319338,1.585529761252169
Maintain habits,0.5747264890559891,1.3429353903553003
Maintain habits,0.29523631582557236,1.7299847155164685
Prepare for bed,0.3497612324587484,1.6104665362487383
Take a short break,0.38007405151706025,1.5792721674734382
Maintain habits,0.3955511640437104,1.5660311057313585
Maintain habits,0.6061199950003232,1.1354659103362648
Maintain habits,0.38268373888468815,1.6419269041808209
Take a short break,0.27118488468840046,1.6162855904399926
Maintain habits,0.32882783074692185,1.6607608143707462
Take a short break,0.3927021677501578,1.5223777681817174
Stay active,0.3726535949763575,1.6116986603757648
Maintain habits,0.42716978503567954,1.4644636671629878
Take a short break,0.32402201908383205,1.6359713491126273
Connect socially,0.5132169174561712,1.4021310759754693
Prepare for bed,0.38552412407026376,1.5731545558023479
Reduce screen time,0.25748776730485623,1.7312876637452503
Maintain habits,0.24638984704498848,1.7108789803902757
Prepare for bed,0.4589032048722875,1.4694484785371205
Maintain habits,0.28448702165366896,1.6215014173257565
Maintain habits,0.2456232422608059,1.7168688308001483
Maintain habits,0.32760019253246786,1.6467865242003024
Prepare for bed,0.3052496570839136,1.6216997086665228
Take a short break,0.3958253139066584,1.4079951578048389
Stay active,0.25843605414568305,1.6968050123525353
Maintain habits,0.5980254458525561,1.282687698335281
Maintain habits,0.5194371520816667,1.3965710772807391
Stay active,0.25237472287421764,1.7064358848824102
Maintain habits,0.21796883250088503,1.771508395457504
Prepare for bed,0.2852107346065254,1.7104885599224062
Stay active,0.2343626723851774,1.695146036430443
Maintain habits,0.36889964166898775,1.5745330349943816
Maintain habits,0.39709490392981955,1.5545189445511758
Maintain habits,0.4035941696177751,1.560338369468197
Connect socially,0.40409016446414825,1.5341898633884536
Connect socially,0.48436525487890836,1.4602346040537681
Maintain habits,0.4920041168274277,1.4679332411942092
Take a short break,0.3684223386298239,1.6253790140711573
Prepare for bed,0.2579064911834215,1.6938633355114718
Take a short break,0.3074139534931769,1.6852545927693345
Maintain habits,0.2891237717442698,1.7327473942355969
Maintain habits,0.2650742690667727,1.6672931941628266
Take a short break,0.37101452133133245,1.6295579963888966
Maintain habits,0.3759960330011832,1.5055812614328046
Prepare for bed,0.21361039135309287,1.7327449461714426
Maintain habits,0.5445367317251827,1.3953929955508944
Reduce screen time,0.26270859204631075,1.729199361169986
Maintain habits,0.43129753928327047,1.4797996835494276
Take a short break,0.3306218637495955,1.687531084219103
Connect socially,0.3079028491666514,1.5805671951975224
Maintain habits,0.6064641112005658,1.249566851391183
Stay active,0.27532004438084173,1.6461921322826643
Reduce screen time,0.25273176318351936,1.64615870276569
Take a short break,0.3000570495019756,1.5717236510026982
Reduce screen time,0.2887297189488356,1.6391389857000218
Maintain habits,0.30038430722677306,1.6414050922093029
Maintain habits,0.34354636292236596,1.6703188538017144
Maintain habits,0.2267758700832641,1.7509025612258342
Prepare for bed,0.5928698825640809,1.1557095016436996
Maintain habits,0.3954936575056575,1.5721089571311586
Connect socially,0.2622305528175327,1.7109007037035753
Take a short break,0.35064064215621715,1.6463072409886625
Take a short break,0.3424995446940148,1.616028989774938
Maintain habits,0.3819000870132668,1.6405474652105931
Connect socially,0.37803534219487356,1.5393508741159478
Connect socially,0.30153162841183345,1.6614773934119262
Prepare for bed,0.41779266948137683,1.476834344689867
Maintain habits,0.35788950192145697,1.4609386553935595
Stay active,0.2105580821864198,1.7763024195077912
Prepare for bed,0.45102333561442026,1.4627195125237873
Maintain habits,0.3461967365319127,1.6330026314135804
Reduce screen time,0.2557777745512993,1.757222518363476
Prepare for bed,0.5319649373793219,1.3915197532897903
Prepare for bed,0.4783716978906749,1.3281501781108762
Connect socially,0.3929123071792735,1.4810141428830423
Stay active,0.2469831647402863,1.722845018195342
Maintain habits,0.3039783948685463,1.68289259550737
Connect socially,0.4260298299520259,1.4089974773216243
Connect socially,0.35399333388734944,1.5792991890704389
Connect socially,0.32772421056521994,1.7033530586160226
Maintain habits,0.34955956807174166,1.6602623674162509
Maintain habits,0.380636384286416,1.5684799849106064
Take a short break,0.43715988148471546,1.5790779511677495
Prepare for bed,0.3679073205280266,1.6506361382103987
Maintain habits,0.4282894610034932,1.5799566113903485
Prepare for bed,0.4308365261239924,1.5464754754667989
Maintain habits,0.47080672678865987,1.4788789217127765
Take a short break,0.3736414588388149,1.5759309728050352
Maintain habits,0.33250151361830094,1.5848998419307307
Maintain habits,0.48225840274642623,1.4772873818890897
Stay active,0.3480536964700804,1.6031693227843657
Stay active,0.24968124703548902,1.6886599565681994
Prepare for bed,0.3350705860528503,1.693260039579324
Maintain habits,0.40853188807734075,1.563421672316405
Maintain habits,0.2930114608352928,1.7071884380324847
Maintain habits,0.36016245684953463,1.5252003934352925
Take a short break,0.453222083246681,1.498149319894372
Take a short break,0.33316850829387745,1.6547022111709528
Reduce screen time,0.31431604807366653,1.6410716332596302
Stay active,0.27669961304167534,1.70025965277245
Take a short break,0.44532327058965043,1.5374977958866975
Maintain habits,0.313448564199475,1.6490778203638201
Take a short break,0.3981912599948065,1.607775606455327
Reduce screen time,0.2330776342223089,1.7638144122785182
Connect socially,0.32388443392252886,1.6041683453587523
Prepare for bed,0.6244142870982826,1.2377141387688866
Connect socially,0.2998068887866852,1.649840625494944
Connect socially,0.5173117870175733,1.4035332539873597
Maintain habits,0.3272285893711049,1.6227057288979676
Stay active,0.25627903608349956,1.6773567117462105
Maintain habits,0.39539483971349004,1.6172346155625439
Reduce screen time,0.29105424161132276,1.7116307908091923
Maintain habits,0.2813855983090393,1.6595395026219402
Stay active,0.2831454268603012,1.7416142371399412
Take a short break,0.4329125314819312,1.564826828181647
Take a short break,0.30416216947664687,1.7063465261974586
Connect socially,0.3414129504190051,1.6338757598985416
Reduce screen time,0.31505927246087057,1.657998529948119
Maintain habits,0.3471493306702642,1.5183427770200293
Maintain habits,0.37595785120462466,1.5381579815125892
Maintain habits,0.3311699889096836,1.6053551930601122
Connect socially,0.2516789317535384,1.7401649167322684
Prepare for bed,0.3602749028118263,1.5879217232097504
Maintain habits,0.4253086529046972,1.554819836187922
Maintain habits,0.4233062690955406,1.5580360840334784
Connect socially,0.5496615401720074,1.3076995831190814
Connect socially,0.5064788569984707,1.3925234612552495
Prepare for bed,0.2802921591044293,1.6445149617016321
Connect socially,0.39394565161917444,1.6123610227414575
Maintain habits,0.41428310609342195,1.373547804145979
Take a short break,0.277100931985267,1.6892097786064793
Connect socially,0.3310948552550913,1.6721284610600757
Maintain habits,0.6372610420733992,1.2029766581940111
Stay active,0.2952445825116268,1.6659922978428998
Take a short break,0.21977984294249045,1.7094801497159984
Stay active,0.3122023556302366,1.6418013865921113
Maintain habits,0.33746254987276114,1.5390461326361162
Connect socially,0.39746524904735503,1.5651728312836126
Maintain habits,0.3410660067066414,1.5987932052571032
Maintain habits,0.6013594591259863,1.2804129381104041
Maintain habits,0.4338714023757334,1.547367254641807
Stay active,0.3315602088088136,1.6619977280120284
Maintain habits,0.2636323871923055,1.6784203613484703
Maintain habits,0.5554931987818209,1.385009712175087
Reduce screen time,0.25560538966152196,1.7116531102118242
Maintain habits,0.6627809631491645,1.1757992430484778
Maintain habits,0.3515456538354066,1.623113235945579
Maintain habits,0.3255889980901275,1.6778911561299124
Maintain habits,0.4197233607107033,1.5401000370319275
Reduce screen time,0.32818655494336635,1.675607160737614
Stay active,0.3850385220151404,1.637099114679009
Take a short break,0.2911924080674148,1.6187782656743808
Maintain habits,0.3806612808944193,1.5965928500168534
Maintain habits,0.3442549065126327,1.6090814621151543
Stay active,0.2570637114062415,1.7125589518140178
Stay active,0.23557094146617258,1.7445190455535045
Maintain habits,0.34421988332531955,1.5743528614458857
Connect socially,0.43293255572754885,1.5134388557733187
Connect socially,0.2852362514392794,1.5874857053749625
Take a short break,0.4887180095285698,1.4701936062845902
Connect socially,0.3219499341987336,1.6269796328319082
Take a short break,0.23943877815963244,1.708450087748688
Take a short break,0.22892848344970346,1.7621609115887775
Reduce screen time,0.2863816648391752,1.6571289117551957
Maintain habits,0.302068655967187,1.672659106102717
Maintain habits,0.3546841398827322,1.5335285275730124
Take a short break,0.32022473775524746,1.6302919415091632
Take a short break,0.4759277744841438,1.4655381992377994
Stay active,0.32887553772130385,1.5908782070505558
Stay active,0.3338924756585463,1.6635943143663396
Maintain habits,0.38566833393901095,1.6192714637695604
Connect socially,0.5092350644413013,1.355508049035477
Take a short break,0.2745407005849523,1.6316515974258825
Connect socially,0.3401427431063856,1.6052454302233246
Maintain habits,0.4157958719616482,1.5411206611792445
Maintain habits,0.32834914873520593,1.680497483657343
Maintain habits,0.37531661500447944,1.6163220605198076
Take a short break,0.5791924620163431,1.3385354616955043
Stay active,0.4447821692292125,1.474246363079074
Reduce screen time,0.23668313927769216,1.6889853678320614
Maintain habits,0.2945324632351555,1.7144407595388653
Prepare for bed,0.3075065176910118,1.6442378813189042
Maintain habits,0.24747311423657958,1.739859897842184
Prepare for bed,0.3019410476923975,1.6235437309065268
Maintain habits,0.2927930062923418,1.6460995441437465
Maintain habits,0.38096201100252874,1.5376771032226788
Take a short break,0.4646077612249751,1.4867386449229425
Connect socially,0.36600081972151877,1.6326600732664265
Reduce screen time,0.32128539321970145,1.63377844568399
Maintain habits,0.43619911729650157,1.5647313724501148
Connect socially,0.24337535609881797,1.7244756228710927
Maintain habits,0.36420087180476624,1.5303946685665615
Reduce screen time,0.33313450673288847,1.6475805138003699
Maintain habits,0.5610772296659525,1.3346952855413654
Prepare for bed,0.3329646443376717,1.6450457594548036
Prepare for bed,0.5208678817052715,1.406086818243819
Connect socially,0.3000049982459446,1.6549648854982593
Stay active,0.2926119320064592,1.6214904965538635
Take a short break,0.42685452653232353,1.5256429351712784
Maintain habits,0.35794821588712095,1.6601867416635945
Connect socially,0.5471365932848976,1.3381136908648665
Connect socially,0.26060972739143445,1.6349006492942615
Take a short break,0.289905444297178,1.5828795776619142
Connect socially,0.3854966742574325,1.5498617317201355
Maintain habits,0.2644070500940801,1.7215161336983629
Stay active,0.2486205686123274,1.7509456824460572
Maintain habits,0.4026910017232204,1.5840976160562525
Stay active,0.23038487151528578,1.7513442335921363
Maintain habits,0.5112993343258839,1.427208181774048
Take a short break,0.28438652342478693,1.715114006717644
Take a short break,0.29758189934299206,1.6454143470290488
Maintain habits,0.2836861742115987,1.6501473876759298
Maintain habits,0.5312954566650346,1.3810174915258167
Connect socially,0.41154474401426816,1.3925211658071164
Maintain habits,0.3428278744053829,1.597948010650225
Maintain habits,0.30055525456809434,1.6305638228506285
Maintain habits,0.3172054205385789,1.678345958997931
Take a short break,0.2427083452210153,1.714285043249981
Maintain habits,0.7687611198055361,0.8647319180027445
Stay active,0.3263420661346897,1.6360411086244895
Stay active,0.2903789235407519,1.703678159019903
Maintain habits,0.35886910538736844,1.6264235706853025
Reduce screen time,0.28448037335994464,1.69122636584626
Maintain habits,0.34988711741046624,1.6423352142291678
Connect socially,0.26941326068807403,1.662585606320859
Maintain habits,0.31621753865914454,1.5883603115939262
Maintain habits,0.37832557190299726,1.4980739718262606
Connect socially,0.40529389408363165,1.5819057776466612
Take a short break,0.4122492139677984,1.55940669646162
Prepare for bed,0.40272541686257096,1.560022382344123
Stay active,0.25343152001251784,1.6629438974402224
Maintain habits,0.7483962602041523,0.9521509577902192
Stay active,0.2601143753935027,1.7449841431222182
Stay active,0.2659750243052971,1.6975032375796066
Maintain habits,0.3688459330645513,1.6635497854857138
Take a short break,0.3959097013736434,1.5681860603602793
Maintain habits,0.2776699485807543,1.7370470295349485
Prepare for bed,0.25947589168410085,1.7196077867801232
Maintain habits,0.39603441352483687,1.5733453907392008
Take a short break,0.4978564222240367,1.396163596257317
Take a short break,0.3468906377242004,1.63630903123866
Take a short break,0.2874642544078587,1.6621570956260834
Prepare for bed,0.3657239258373887,1.633725220481456
Take a short break,0.3532265006494144,1.638366364796408
Maintain habits,0.6104372460749214,1.2529290106767526
Maintain habits,0.34638392277884383,1.6287874678569376
Connect socially,0.4775396484036259,1.383295952001111
Maintain habits,0.28996093814694684,1.643502455561628
Connect socially,0.3292256294572371,1.6154749206645487
Take a short break,0.5026269298954209,1.3307526457550394
Maintain habits,0.3999365317492602,1.510134593886803
Take a short break,0.3362256588817312,1.6368956181027157
Stay active,0.26049539576577063,1.7149836114962003
Take a short break,0.454586809981345,1.5502174661642363
Take a short break,0.2735724089631665,1.6889398400333056
Maintain habits,0.3623672034556773,1.5596143962963334
Prepare for bed,0.2938998480079477,1.6564424175064105
Stay active,0.2637772405554087,1.6622645574487822
Maintain habits,0.3333117621557832,1.7038359885338046
Maintain habits,0.6891145476043574,1.1165847122696064
Take a short break,0.3387916249482079,1.5828793141452322
Take a short break,0.3511222594276129,1.626868164388505
Take a short break,0.40989226653541555,1.5260509899626618
Connect socially,0.4558171771952118,1.4653824763569374
Maintain habits,0.3169602994425949,1.6901780946726301
Maintain habits,0.425630103367426,1.4817853600193152
Stay active,0.29836921888852025,1.6404212262348183
Prepare for bed,0.26960910814444894,1.7040783219880389
Maintain habits,0.3039957507110131,1.7209245174195547
Take a short break,0.4139625681452967,1.5475481193419662
Maintain habits,0.4481990148888224,1.4671081261638088
Maintain habits,0.3220891211786644,1.6432730099966129
Stay active,0.3423294660372801,1.6419641032612127
Stay active,0.3073988700869685,1.6615108845690678
Maintain habits,0.6505905228066685,1.15970109227342
Connect socially,0.3251183213339555,1.6993366747144991
Prepare for bed,0.6052773442270115,1.2319589030872766
Take a short break,0.3612936632476528,1.5945814717414133
Take a short break,0.30781428036533026,1.6482530485829896
Connect socially,0.46304853869927026,1.5449683609195106
Maintain habits,0.2420270730453295,1.7035478375420303
Stay active,0.24353068236068343,1.7207991735242951
Prepare for bed,0.2667569542678976,1.7136894609345266
Take a short break,0.2862293491081248,1.6521298288262518
Prepare for bed,0.5636590828213454,1.3679060297726053
Connect socially,0.2978696712849012,1.6069179770612037
Stay active,0.25658766236011904,1.7463038528439156
Stay active,0.30568165089717864,1.614664227416176
Take a short break,0.5353986594379859,1.3913570329387581
Prepare for bed,0.4704179513922619,1.4613885763309238
Maintain habits,0.2638767411532479,1.680477405151767
Prepare for bed,0.5558460274052525,1.315357749211253
Connect socially,0.37609182685300635,1.5585237275567727
Take a short break,0.2704399426982296,1.7229571346857293
Maintain habits,0.276708963576029,1.6319200968871435
Maintain habits,0.5267163070772884,1.374706846034668
Reduce screen time,0.29263347869619055,1.7296670226177877
Prepare for bed,0.4179356801232609,1.547168993946913
Take a short break,0.4972217695522917,1.4153331101479134
Take a short break,0.40550045950771973,1.5539899564337327
Maintain habits,0.3218427301976817,1.61071919022718
Maintain habits,0.42245298853660995,1.5573731496566057
Stay active,0.3244708080785119,1.5058213221444356
Take a short break,0.3397838969031941,1.6405844516641652
Maintain habits,0.4296525761703765,1.5676823538632776
Reduce screen time,0.30261047320233103,1.5697739699630644
Maintain habits,0.39389682680068056,1.608576313505445
Take a short break,0.4023309687401163,1.524030872922366
Maintain habits,0.39171808710522965,1.4844956814005819
Maintain habits,0.28530291034963196,1.6541352312607518
Reduce screen time,0.2782892025200301,1.6593688943197935
Maintain habits,0.6498559805294027,1.1674017033840611
Connect socially,0.28858039877265984,1.6779326240379102
Reduce screen time,0.25030025783180493,1.7317894852079347
Connect socially,0.27755019744057285,1.5871947525176968
Prepare for bed,0.25371607258847656,1.6459942245653725
Connect socially,0.23675399534810576,1.7207832464205963
Prepare for bed,0.39988359495207454,1.5019966777924574
Maintain habits,0.34554600577378636,1.6243581645059297
Maintain habits,0.29284509016127036,1.6927110603726663
Connect socially,0.3651870421480535,1.5257092718939647
Prepare for bed,0.5837044113830002,1.242316066635299
Maintain habits,0.33026942971393186,1.5902565285692318
Maintain habits,0.22881237620297745,1.7283309013625447
Stay active,0.2780342772350428,1.7121246594261956
Stay active,0.2071039601679656,1.754691218477508
Connect socially,0.2838690618393828,1.7088396196529572
Connect socially,0.254708438042674,1.6914920265421007
Connect socially,0.46366549950499486,1.4972029661924113
Maintain habits,0.35464582892262264,1.6160243699846377
Stay active,0.2691406942607093,1.6744490119542195
Connect socially,0.3036843017833914,1.628101677806571
Take a short break,0.3787343717269671,1.6032268245083525
Stay active,0.26035055939601304,1.6782064872987656
Reduce screen time,0.2738570988244184,1.6676000850139967
Maintain habits,0.28001900706506483,1.616963474751652
Maintain habits,0.28994284037653845,1.6534363834820323
Prepare for bed,0.3144678926095487,1.702289027410456
Take a short break,0.2633664861813024,1.6612931758557312
Connect socially,0.44424608515717035,1.4952499522976237
Maintain habits,0.3923180675711903,1.4643391147196596
Maintain habits,0.2921537320685423,1.7110133756264152
Maintain habits,0.33921803184751625,1.6107879219766321
Stay active,0.3681388238113379,1.616392990604717
Maintain habits,0.42401626895100725,1.481785800345199
Maintain habits,0.5410507854243605,1.3624876177841658
Stay active,0.35417457550110465,1.6526177883294002
Stay active,0.36707065260145955,1.5762571371646892
Take a short break,0.23797045673596373,1.7045795746172607
Stay active,0.27085702232858566,1.6700962453481563
Maintain habits,0.2552626923415102,1.6907512291975675
Reduce screen time,0.26228737987428774,1.7301452414325778
Connect socially,0.6134351652206087,1.232525594418744
Take a short break,0.2560698039141266,1.6863747345429434
Stay active,0.3164855898570605,1.5978153735721137
Take a short break,0.2874098290115932,1.6379018499639661
Take a short break,0.39794376131994613,1.6100529653913829
Take a short break,0.28708460203074526,1.664422928064841
Connect socially,0.33937273275465524,1.5620544006891057
Connect socially,0.36235300513388613,1.6418257529021085
Stay active,0.3132161404641844,1.568283765815229
Take a short break,0.5573142396608101,1.3492710552301388
Maintain habits,0.3608551783620128,1.6373052805947408
Take a short break,0.4889064581016774,1.4895591427101067
Stay active,0.3552918843547055,1.5444818246297172
Take a short break,0.33890466938815483,1.6430717389821186
Stay active,0.30152589016280457,1.5961013391971697
Prepare for bed,0.41104034793519545,1.6208270258121387
Take a short break,0.24336507169743674,1.6727945519151564
Stay active,0.3423489044052077,1.613260966218176
Take a short break,0.2931271079193277,1.6103908892747647
Take a short break,0.4413878715344184,1.478440031869681
Connect socially,0.26118931650907745,1.7121470675365529
