generator_mode,generator_confidence,generator_entropy
Stay active,0.2864605158064226,1.6885071272084002
Stay active,0.31681220450397185,1.5665762188263779
Stay active,0.3277324487162588,1.6571049848137427
Take a short break,0.42569119191455096,1.527696612877957
Take a short break,0.30836482291010825,1.636641404613835
Stay active,0.4141680061787463,1.5525074994163997
Connect socially,0.4110672551746004,1.4974961662598953
Maintain habits,0.2618815589884204,1.6382981245626396
Connect socially,0.4132612756780306,1.4511003330227805
Connect socially,0.33270320622162847,1.5853977347585573
Take a short break,0.30737608324288906,1.6641439059744625
Maintain habits,0.3052543351813558,1.6944127230746524
Connect socially,0.246916898749301,1.692949058370278
Take a short break,0.33091661442739123,1.5998008849174628
Stay active,0.2999788781078619,1.6107695565860962
Take a short break,0.2944831936750552,1.6543593162983712
Maintain habits,0.32169422541071296,1.6721648681832708
Maintain habits,0.37149181143170606,1.536010645985685
Reduce screen time,0.28703381030815894,1.6523849145791325
Connect socially,0.27892401088284396,1.6946660858039024
Maintain habits,0.34923945708423876,1.5289340716745399
Connect socially,0.491947730429731,1.405197191101083
Take a short break,0.34799438567047625,1.6435747391174493
Maintain habits,0.5488935641103262,1.3800809817600048
Stay active,0.28265872523359153,1.695768375340674
Maintain habits,0.2340549758208612,1.71808701789473
Maintain habits,0.27429977162955227,1.6627181387897139
Take a short break,0.4300888057295102,1.5593931870770898
Reduce screen time,0.2723618894839222,1.6287331991936378
Maintain habits,0.44861625653457116,1.3905537641901593
Take a short break,0.4101975536196985,1.5480368345865396
Maintain habits,0.49005339798098035,1.4004683711243664
Prepare for bed,0.2218139577565376,1.7414369150754767
Take a short break,0.24826355976618744,1.7392333610821986
Connect socially,0.2562374126567722,1.7172426613965068
Maintain habits,0.40532208596920305,1.581125888535992
Maintain habits,0.284899785097674,1.672077089218765
Reduce screen time,0.31210849225140785,1.7080728701898358
Prepare for bed,0.3076016619614421,1.6318800114945329
Stay active,0.30944816858778174,1.691277132271218
Connect socially,0.2667003307780214,1.6943661642721264
Stay active,0.3558559301898523,1.5992270349707627
Take a short break,0.37860494054722715,1.601075179819268
Prepare for bed,0.37107672605730957,1.552567247911603
Maintain habits,0.3398898284114564,1.6250979768707654
Prepare for bed,0.4484818667962096,1.4613545683722624
Maintain habits,0.5027120857847435,1.4433509935614826
Reduce screen time,0.26417079475481287,1.6696166352168604
Reduce screen time,0.3609023348415273,1.5201085568151371
Maintain habits,0.28413663132503725,1.67294589832014
Prepare for bed,0.276753286015886,1.7429113171902233
Take a short break,0.4717084815635986,1.4604662187506556
Maintain habits,0.322421063349465,1.6306324375997958
Maintain habits,0.3406140023471843,1.5753008975619773
Stay active,0.29185021186914,1.661753456284152
Reduce screen time,0.2738792818010987,1.7217010486448747
Maintain habits,0.2508923798372085,1.70181436892128
Take a short break,0.29084762452984986,1.6221567529246956
Prepare for bed,0.32492394536673175,1.6460641418487911
Maintain habits,0.267689317657359,1.7032727375747851
Maintain habits,0.29721628900953334,1.637684256598511
Take a short break,0.4321957199000397,1.5259690740464975
Reduce screen time,0.2852572039954277,1.6987440863265002
Stay active,0.2721226644423161,1.6814836904470924
Maintain habits,0.3099177463241663,1.581771105811161
Take a short break,0.2944030495005662,1.6076359696850449
Take a short break,0.41107889598750746,1.494605226218511
Connect socially,0.27049667729974847,1.6377647581438095
Maintain habits,0.42297613208210033,1.4492052218282507
Stay active,0.29214718488345554,1.6304529145391253
Maintain habits,0.40754867193578137,1.5457825471465383
Maintain habits,0.32787059510129224,1.6065026428782245
Maintain habits,0.5959172445905337,1.2800184806007298
Maintain habits,0.3425241251311435,1.5621650485845027
Maintain habits,0.354347210219736,1.6229328794050062
Prepare for bed,0.2699302245579666,1.6629706326046585
Connect socially,0.4102494114243952,1.5979793301716119
Take a short break,0.27426758060782286,1.7006342248411839
Prepare for bed,0.509821973504832,1.2968225661516914
Maintain habits,0.4234298473508922,1.519130051882817
Prepare for bed,0.27904250024855665,1.713254006429446
Stay active,0.29850887794648195,1.57687685918299
Maintain habits,0.2670405663405009,1.6547230464556641
Reduce screen time,0.22763036414606963,1.7452456981065276
Connect socially,0.2472513297182253,1.7541121816536807
Maintain habits,0.6497874491082823,1.1934696527883382
Maintain habits,0.3934348106864824,1.6334957222913669
Maintain habits,0.22385908272152463,1.7381889643536819
Connect socially,0.3820049429933487,1.4859637374417058
Stay active,0.26576202107955993,1.7533821333410602
Take a short break,0.3102981569812873,1.613408560881523
Connect socially,0.3430335844805803,1.6796658809953116
Take a short break,0.376979271056806,1.557428494305556
Maintain habits,0.5158676021169265,1.4200704091598255
Connect socially,0.35367208008768997,1.5565301691352829
Take a short break,0.29372112426839714,1.6327270015722772
Prepare for bed,0.3347783637795177,1.6681111190014104
Take a short break,0.3789524998083891,1.556252141632947
Take a short break,0.3877635124675449,1.6151508963900714
Maintain habits,0.2741357871979698,1.6464892130008248
Prepare for bed,0.24741185256993148,1.7509117012681967
Maintain habits,0.5206495605273452,1.4409261311171624
Connect socially,0.3424455181857602,1.6234587960438744
Stay active,0.3146904411279485,1.624754764763312
Maintain habits,0.3440139288214226,1.605024006716035
Maintain habits,0.42358623052851085,1.4771387205546138
Maintain habits,0.29727708671489145,1.650303233413954
Maintain habits,0.29570185484258493,1.6856859027024869
Maintain habits,0.44147447762132225,1.4790976814889156
Prepare for bed,0.5138815109953689,1.388461513940203
Connect socially,0.4074773349770722,1.4478028648413765
Connect socially,0.2626963880921969,1.7168930638813338
Take a short break,0.5377334546343796,1.3133140939538697
Connect socially,0.4436026172409916,1.4273288767136916
Stay active,0.3765138902609122,1.5841332658769485
Connect socially,0.45839813342821956,1.5352628299976507
Maintain habits,0.4644243604835616,1.443680496144573
Prepare for bed,0.5459758357892195,1.3033832813748185
Take a short break,0.49468875623844144,1.3552687962866117
Take a short break,0.29181790748201836,1.7194956998565698
Maintain habits,0.5574332251033461,1.3898226668323204
Take a short break,0.3101375994274833,1.6876586381467393
Take a short break,0.3722344258616935,1.4888323228711158
Connect socially,0.32536239880320655,1.5958261596993737
Take a short break,0.4158188503385882,1.5563555491684995
Connect socially,0.5107846168357884,1.408255348928338
Maintain habits,0.5051623597164445,1.479136515701033
Reduce screen time,0.31299416750722314,1.7054069523338136
Take a short break,0.38222833956727903,1.6419259304694913
Take a short break,0.4085439017955657,1.5809188233010776
Connect socially,0.2814027770593253,1.717293718089918
Connect socially,0.4759534912130081,1.4778546699332789
Maintain habits,0.31554733925516065,1.6105000429732446
Take a short break,0.29748243169229865,1.653819018029885
Prepare for bed,0.3416886089478086,1.6216348262695746
Maintain habits,0.24326997030853215,1.741111393125852
Stay active,0.2717557523923829,1.7456116186133086
Maintain habits,0.37231711882612556,1.6655972352327648
Take a short break,0.33730415897805527,1.627948679388081
Connect socially,0.22532545060475112,1.7572599114927905
Stay active,0.23587786488517906,1.7465488372529983
Take a short break,0.24531323231175425,1.7634871088002437
Stay active,0.21961822716608298,1.7610354718835868
Maintain habits,0.3368600428754255,1.591310679539931
Maintain habits,0.23992831861371805,1.6950201255270647
Maintain habits,0.40817512700924935,1.5159473012123368
Maintain habits,0.43417692591746776,1.5823710080009037
Stay active,0.27826444035081066,1.7061438584916346
Prepare for bed,0.28380196716528355,1.7147834612660036
Take a short break,0.3777551380321767,1.5980445042650269
Maintain habits,0.2888349835284149,1.6586145949286182
Maintain habits,0.35213380963460034,1.5615495213397321
Prepare for bed,0.4031458250135148,1.6010822602342882
Stay active,0.2833943112857344,1.6727768848128524
Take a short break,0.2704942879504887,1.6372667173782125
Connect socially,0.3934907107268809,1.5581883788035569
Maintain habits,0.7161782524747632,1.0278240595115238
Maintain habits,0.45313979362328544,1.5444733584144419
Prepare for bed,0.4853825817793932,1.435564022194231
Maintain habits,0.43288762399001474,1.5055473071550205
Maintain habits,0.36356407245009487,1.6170641484763488
Maintain habits,0.36130910083766266,1.5747713814623743
Prepare for bed,0.3314840646560179,1.5212119945918063
Stay active,0.39492857091440065,1.622664449914524
Stay active,0.2496538760629296,1.6928273338955948
Maintain habits,0.3049217248943604,1.630811062037584
Connect socially,0.2592737904981592,1.6756821388180838
Take a short break,0.349110241621279,1.5099088080322283
Stay active,0.2504336263457806,1.7496417454887696
Connect socially,0.5306302323918666,1.3823701416874163
Maintain habits,0.3145153199686649,1.5904550410951732
Maintain habits,0.2897137820123219,1.641810114148966
Reduce screen time,0.25342756496142566,1.7051272990122526
Connect socially,0.2936188868272301,1.5858560777698563
Connect socially,0.27751533460930733,1.7083130466136407
Maintain habits,0.4995709901907668,1.4094346554450365
Take a short break,0.4791120873675201,1.421170036007331
Maintain habits,0.3001504348079508,1.6250117195967784
Prepare for bed,0.5550722773313543,1.2877225735243243
Connect socially,0.3102416632129259,1.5899359917137523
Maintain habits,0.5178545038036066,1.3714693921047685
Prepare for bed,0.46444298912284987,1.494180584063506
Maintain habits,0.29139509114403456,1.6478501507897223
Reduce screen time,0.27867639315135817,1.656564160686881
Prepare for bed,0.33733245934545053,1.6577538446641846
Stay active,0.2633542145271675,1.7052452779399758
Connect socially,0.2864520900216609,1.6117766487599903
Prepare for bed,0.6595952803281641,1.117659425015955
Reduce screen time,0.19726522450185793,1.768583742743931
Maintain habits,0.3843716436268773,1.5984288243177593
Stay active,0.2721655880011608,1.70028363531938
Connect socially,0.3216184288450069,1.6222789356890335
Stay active,0.27862583273005287,1.6329114798393243
Connect socially,0.27535531958613935,1.6806592597393497
Maintain habits,0.2975467602414938,1.6499168396852752
Take a short break,0.3921223540474198,1.5934196605255777
Maintain habits,0.41509814965644515,1.5858780130317274
Stay active,0.2780537574835868,1.6916116879403151
Maintain habits,0.5140451926335442,1.4336757871391668
Stay active,0.3227082547055165,1.712679010184309
Maintain habits,0.3785194528577187,1.5569591428650287
Prepare for bed,0.6548923679387002,1.1434370276303345
Maintain habits,0.316871349911668,1.6721571964488073
Maintain habits,0.3590486987173281,1.5444096152196525
Take a short break,0.40432621476402547,1.5513026894424269
Maintain habits,0.297130028642985,1.6309863567344052
Connect socially,0.34839576972885067,1.6119365551308886
Stay active,0.2608068880889965,1.7145605221490121
Take a short break,0.400686738874725,1.5864364580398493
Maintain habits,0.6414648348825345,1.1805749702436352
Maintain habits,0.3442451024302781,1.5475644201346506
Maintain habits,0.5804826329638586,1.309106452443595
Connect socially,0.2567565045490519,1.644546347317777
Take a short break,0.611633874009676,1.251253282852947
Reduce screen time,0.3315769781892097,1.6307149390601305
Maintain habits,0.33211601483903597,1.5933043746732993
Maintain habits,0.35151215290998883,1.5360101953259815
Maintain habits,0.3225303045588757,1.606241091105487
Maintain habits,0.30289949886746004,1.6102322337294566
Take a short break,0.520846331022424,1.455111189214961
Stay active,0.2898015233876411,1.6825979203759656
Maintain habits,0.5631461326295857,1.2877514589367725
Take a short break,0.3371393943072674,1.5646194844427805
Take a short break,0.44350309051647435,1.5044508812332487
Take a short break,0.2622666894174687,1.6699377523051608
Connect socially,0.31916385531660385,1.6280306437628118
Connect socially,0.22944149435143354,1.7660254076879238
Reduce screen time,0.3274410243095532,1.6634126117685464
Reduce screen time,0.27465287123287957,1.7049072505709204
Maintain habits,0.48166754587729504,1.4926187947379321
Maintain habits,0.3446652703198653,1.5998567265272192
Maintain habits,0.3058427632477331,1.666259430191478
Connect socially,0.4933088971210407,1.3890567284815205
Take a short break,0.3432649487848476,1.5154918429301254
Connect socially,0.3027625557226912,1.6182424961923467
Take a short break,0.3738766489125792,1.521757270604736
Maintain habits,0.2965868411355716,1.6218254971813795
Take a short break,0.22894898957798943,1.7419120919770892
Stay active,0.35656573816797255,1.5516698732450533
Take a short break,0.4084649002546367,1.554866737155379
Maintain habits,0.45986392721215114,1.5277364379546228
Maintain habits,0.35905575732784434,1.5211368247801818
Reduce screen time,0.34558809642995925,1.5776012939269153
Prepare for bed,0.4267823286408979,1.5910146127505795
Take a short break,0.5581920160878642,1.3294272225344392
Stay active,0.28437006781373314,1.6580121309414966
Maintain habits,0.4920788855942,1.464995290911119
Maintain habits,0.3323321850920071,1.53045012506379
Take a short break,0.3119469690778837,1.6766682941978175
Connect socially,0.46280924191730105,1.3552295397539647
Stay active,0.2657665506643858,1.7096963643132097
Maintain habits,0.2923838478906829,1.6599637019593776
Take a short break,0.4657760042784168,1.469991731344028
Maintain habits,0.3107191610495568,1.6142873856443811
Maintain habits,0.28615773801947225,1.715628594379016
Reduce screen time,0.2913153810430412,1.628045004070525
Stay active,0.3396798591632391,1.6204533916438102
Connect socially,0.48013641043946864,1.4858503477615723
Stay active,0.3413645714112674,1.6213383682112814
Maintain habits,0.29539732624709075,1.6562991019818627
Connect socially,0.3274774908296278,1.5705359479401237
Stay active,0.3324610832269329,1.6896590499641457
Take a short break,0.4220061395008022,1.5422989845802662
Maintain habits,0.49599021807056454,1.4371055676218882
Maintain habits,0.2420554132996495,1.7083304158726405
Maintain habits,0.3215280146313822,1.6089869734730333
Take a short break,0.515465345639681,1.371756874651569
Connect socially,0.3628371282296786,1.570502770404646
Maintain habits,0.3117857894989095,1.6091450113274948
Maintain habits,0.45808898360824013,1.469903185164017
Connect socially,0.38300417031829553,1.5794566061298123
Take a short break,0.49914981124402963,1.4077242688227256
Take a short break,0.6395154050279596,1.196594447656126
Stay active,0.34877231151328986,1.599792316792739
Stay active,0.25360278969939176,1.764420138477527
Connect socially,0.42239083857799054,1.5480504070086922
Maintain habits,0.3539673935383643,1.6253494274470182
Take a short break,0.22307554806268617,1.738327413225649
Maintain habits,0.2638027807969069,1.7485867871144771
Maintain habits,0.3742456535820369,1.521367915748418
Maintain habits,0.37095645654806175,1.4702111016275172
Take a short break,0.3518417883977797,1.5914285654684173
Maintain habits,0.4430904069399812,1.4829859358231896
Stay active,0.25606943236456686,1.746865750226699
Maintain habits,0.37354803317064683,1.5282663585325906
Prepare for bed,0.37391714063219816,1.592399259128557
Connect socially,0.49715280708958237,1.4224180208165365
Maintain habits,0.25489765341475945,1.6485803868983648
Maintain habits,0.6013807634483239,1.3031115796335127
Maintain habits,0.3415543865470923,1.5715507764974639
Take a short break,0.30225465731709167,1.6555643541520877
Take a short break,0.3302583403401298,1.6475854150832279
Take a short break,0.279478336341453,1.6977767624044566
Reduce screen time,0.24403471571218943,1.7596129818093538
Connect socially,0.28631437723423314,1.6193972376052204
Maintain habits,0.5809557334681279,1.3363669867627377
Maintain habits,0.48536555849351876,1.487329879916825
Take a short break,0.32365637133034164,1.6162544794072553
Stay active,0.3277875632942924,1.5966140032122735
Connect socially,0.3038632874772935,1.681234233680834
Take a short break,0.33480373916925543,1.6686985780692962
Take a short break,0.49394822131841115,1.4938637188212314
Prepare for bed,0.5134807666504837,1.4076390329122566
Maintain habits,0.2719888305376629,1.6463638846109159
Take a short break,0.24698584246064476,1.7294269244459992
Take a short break,0.3458378435086454,1.6636670334428996
Take a short break,0.41586280406753173,1.5671402161043213
Take a short break,0.2850022142324608,1.6216771505405847
Prepare for bed,0.5222471897118084,1.396461132965904
Maintain habits,0.3465306838626478,1.6737808587908014
Maintain habits,0.23956738525920396,1.711307443114666
Connect socially,0.4962477440609013,1.480733753447253
Maintain habits,0.2510138574967183,1.7005355171135832
Maintain habits,0.35827873094196255,1.5107281425955448
Take a short break,0.2996967569920707,1.6674677503158986
Stay active,0.27572017018739914,1.675408574472884
Stay active,0.27903977697787835,1.6139717811330303
Stay active,0.26365794628136174,1.6804546009962729
Take a short break,0.39894723679868527,1.5703185707223277
Connect socially,0.47349631402509695,1.4521037292075156
Take a short break,0.3678563946634771,1.5904566488921306
Maintain habits,0.5849713424156109,1.3150515525489448
Maintain habits,0.34152333286833336,1.5728969493566463
Take a short break,0.3275789161005315,1.6827660311885002
Take a short break,0.30815061019067574,1.6279394798366376
Connect socially,0.574266827346957,1.3149771405543202
Prepare for bed,0.470774242117846,1.5107558253026738
Take a short break,0.48439318636090856,1.443930680920388
Connect socially,0.301849466960364,1.7071668725972453
Maintain habits,0.3484191862754722,1.5266074196017316
Maintain habits,0.4521450685056305,1.4644954678628737
Stay active,0.25823450044487156,1.6994365046652944
Prepare for bed,0.32305911745493515,1.651939982177602
Prepare for bed,0.45980091379932597,1.4502717295465894
Maintain habits,0.3926887794275634,1.5395715683195828
Take a short break,0.3873534856290196,1.5788341705884585
Take a short break,0.31018187165521066,1.6351111396610305
Stay active,0.32059155966388114,1.6780896864048571
Take a short break,0.30546898732528693,1.6316200468651956
Connect socially,0.5603392849648946,1.2730343863038436
Prepare for bed,0.45762023282400743,1.4755850410648825
Take a short break,0.5055728894456407,1.446301574810608
Maintain habits,0.3289720485452403,1.638670189206715
Maintain habits,0.36929103529544793,1.6228800691342058
Maintain habits,0.32624808406521844,1.5604730918764642
Take a short break,0.33259490228256006,1.6390341138782618
Take a short break,0.23913102984496545,1.7049766052637543
Maintain habits,0.5325640317462299,1.4091307822904338
Maintain habits,0.22872629171473766,1.7156966424108877
Maintain habits,0.34155805203686823,1.6585426044204563
Connect socially,0.34125571183057,1.4904143084848804
Maintain habits,0.2571519723168351,1.7163749511730226
Stay active,0.28186865359152796,1.7373251711901103
Maintain habits,0.2815860420384817,1.665031061780985
Maintain habits,0.29954002427511617,1.6756043038539867
Take a short break,0.4479867853288431,1.5098102816690995
Prepare for bed,0.36040895159976805,1.567973108199421
Connect socially,0.3927515467052215,1.5504344534201218
Take a short break,0.5192481182166174,1.3873522356235481
Maintain habits,0.5730687301449348,1.3377764553135292
Prepare for bed,0.25779152069649813,1.7459362510908365
Maintain habits,0.3980943737150248,1.5612501842322848
Take a short break,0.24613959228954774,1.714432318244437
Stay active,0.3936719551183597,1.602979640682125
Maintain habits,0.5361818632500868,1.410561406731614
Maintain habits,0.3362940862349888,1.6315739783353436
Maintain habits,0.372982820190086,1.6012965877262482
Stay active,0.291884504731107,1.7141356069042688
Connect socially,0.4144297636151668,1.5125950004138327
Connect socially,0.5189828940485692,1.4164768529089808
Take a short break,0.29767101459428197,1.6772480156331577
Take a short break,0.28884983856498575,1.5916691112839592
Stay active,0.31190778299231564,1.5571984235656744
Connect socially,0.40582969506615174,1.5517006560662896
Take a short break,0.29220345908247786,1.6826697782236584
Stay active,0.2458501634399051,1.694858536808729
Take a short break,0.4148946035075521,1.6100663440051906
Take a short break,0.38761063573063886,1.5966814653131498
Take a short break,0.43968129447876203,1.4803449936811217
Take a short break,0.4254768163472287,1.5218111388220097
Stay active,0.3168086719671253,1.6503318351873304
Stay active,0.26048335445392956,1.7128862635580673
Maintain habits,0.3018671351225708,1.6632591624293143
Stay active,0.2714588965318261,1.679791377953219
Maintain habits,0.32075295940886717,1.6059481129942084
Take a short break,0.40949346554316335,1.43318211083976
Reduce screen time,0.272051913991933,1.705930656853278
Stay active,0.285798324108946,1.7404979013306268
Stay active,0.24418572539097178,1.7335310133456356
Maintain habits,0.3491319575951045,1.6266094820618895
Maintain habits,0.5441617286348456,1.351690257948457
Maintain habits,0.44378993060994293,1.4551875873764697
Reduce screen time,0.2858102441855631,1.698371589105324
Take a short break,0.40041843685644773,1.5581252583158296
Take a short break,0.41488474489433413,1.431273020948317
Stay active,0.2546709609184025,1.714991067187818
Prepare for bed,0.34343711652472736,1.6260851325589285
Reduce screen time,0.2796446595999173,1.7304679741138682
Connect socially,0.2795474538009893,1.684542876380553
Stay active,0.2624909692070752,1.672943839836526
Maintain habits,0.5542255452608433,1.3563759535554076
Take a short break,0.2817501179064342,1.7142968822126217
Stay active,0.252926039000999,1.7475721509893885
Maintain habits,0.29932052206204846,1.7032287754342954
Maintain habits,0.48458582857379146,1.4918206825509612
Maintain habits,0.26242505022674995,1.707878656424631
Maintain habits,0.2923389078374173,1.6378924198513674
Take a short break,0.46913967903765086,1.4541731637000697
Maintain habits,0.2973509405056493,1.6821579977422734
Take a short break,0.33315534176769873,1.5412960796509392
Stay active,0.3587186394915529,1.6204961625759793
Take a short break,0.3152051037027921,1.591820281483008
Maintain habits,0.29788778354131923,1.6991444191170204
Connect socially,0.33575111630026594,1.6091675314941292
Maintain habits,0.3436523829650893,1.5326049249871312
Maintain habits,0.39383090582052144,1.6201846019190564
Connect socially,0.27319920854398794,1.6748707299902619
Take a short break,0.31294013957121314,1.6080128440368864
Take a short break,0.3765118791111547,1.5305652802258574
Connect socially,0.2303777312563649,1.726172106526388
Maintain habits,0.28785272972670956,1.6131761670656952
Prepare for bed,0.7283943272791833,0.9252006587695696
Reduce screen time,0.23998662194999196,1.6559901808747366
Prepare for bed,0.33027508404625144,1.5805599037472573
Reduce screen time,0.24059577596867027,1.7686940457888467
Connect socially,0.29194507227715455,1.675462449402357
Maintain habits,0.2752132037608451,1.7199984343018406
Maintain habits,0.35370326828808235,1.6054699526429703
Connect socially,0.31343717081824507,1.633857972150173
Stay active,0.2808307513484608,1.686372036947838
Connect socially,0.45523690866067007,1.4838685435079206
Take a short break,0.2886456423402958,1.6510284811084537
Maintain habits,0.49419649437318536,1.3752773456545166
Connect socially,0.3577401058075506,1.5502441288506545
Connect socially,0.4129722250808641,1.5391470897121187
Stay active,0.2851595934412251,1.712453400830013
Maintain habits,0.28151952714059636,1.652348926724485
Stay active,0.34210429334213893,1.5404219101777907
Connect socially,0.4451945729234004,1.5134119759085092
Maintain habits,0.3503437922862123,1.5751440980761449
Maintain habits,0.3697116234085516,1.5266093322912455
Connect socially,0.4049508754550443,1.562594864567224
Stay active,0.27534070626932644,1.644644699808252
Reduce screen time,0.28954303724901986,1.6431102392477117
Maintain habits,0.39971565898300165,1.4889113213326683
Stay active,0.36519340422915364,1.654281928169923
Maintain habits,0.28757004497677335,1.6298968885236014
Stay active,0.4162099906677227,1.4947892117810355
Prepare for bed,0.6423228972549397,1.1490717693109778
Take a short break,0.44756134583791574,1.527159957634624
Take a short break,0.433519969205147,1.4855744784312508
Maintain habits,0.2834091171841286,1.6795845682257493
Maintain habits,0.32470286549145705,1.6712008655001978
Prepare for bed,0.33535937489643025,1.6548212193602259
Connect socially,0.4932082907106806,1.3657074763625894
Reduce screen time,0.2996047930755184,1.6234842353922911
Maintain habits,0.5551360100067141,1.3593112762785902
Take a short break,0.31708903240812253,1.6031112394416218
Maintain habits,0.46539647627650554,1.5324132244167041
Take a short break,0.3162277981812042,1.503926844804836
Maintain habits,0.2833591640562991,1.6496340405798104
Prepare for bed,0.3486895536481227,1.6297667369280044
Take a short break,0.37873463274455127,1.5571828031309545
Maintain habits,0.3241471008173834,1.576521047593901
Take a short break,0.2907505777995672,1.656644785758247
Maintain habits,0.27190363111157806,1.6780780959125048
Maintain habits,0.3598730248681396,1.6360132765680326
Take a short break,0.2804096835734372,1.6371149526162323
Maintain habits,0.2775673164674654,1.7045525475325587
Take a short break,0.5228053076230962,1.4153198849910713
Maintain habits,0.33653404037838963,1.63548622209822
Maintain habits,0.34019242051907017,1.676440284583634
Take a short break,0.5094254702997228,1.4135219487983721
Stay active,0.23128196359763512,1.7547481475491589
Maintain habits,0.5620628301388529,1.3608172054212306
Stay active,0.24530382293462236,1.7056990149731996
Maintain habits,0.4491286773540637,1.5469429578510632
Maintain habits,0.3835973228217865,1.573929004690047
Maintain habits,0.26637082914579574,1.687785070977303
Take a short break,0.39721815785071296,1.586456013915214
Maintain habits,0.28426293080793597,1.597987611970593
Maintain habits,0.38665576596320117,1.6103399510563015
Take a short break,0.2902575125203942,1.6621464722109662
Prepare for bed,0.33920300800848247,1.6133883264659634
Stay active,0.36210948438708257,1.4745877992253729
Stay active,0.24190951021425314,1.7106424406209328
Take a short break,0.4893616715325664,1.5022932455804072
Maintain habits,0.3563195078189191,1.5555139017343453
Maintain habits,0.5198067495100419,1.371272874857026
Stay active,0.30535883758855525,1.6635208648998037
Maintain habits,0.5464011092253203,1.3733232520506855
Prepare for bed,0.2665152267100805,1.73225717045467
Connect socially,0.46567419503571317,1.4145130996826367
Take a short break,0.46385383169267236,1.4946797634070244
Take a short break,0.361721491772138,1.638144753937496
Connect socially,0.5530063164014215,1.390804098369373
Connect socially,0.29595079628042587,1.62782920518648
Maintain habits,0.32303256909159034,1.6143958538400565
Maintain habits,0.24328588314920457,1.7602427889319066
Take a short break,0.35770302134642096,1.5630855219409305
Connect socially,0.2192825225099979,1.7060491565113898
Stay active,0.32690466703950466,1.6058084864915658
Take a short break,0.48156834341989646,1.3925150361142178
Prepare for bed,0.5136656488246725,1.3876621131107796
Prepare for bed,0.3232822193696041,1.6520931338837126
Take a short break,0.4755041357408969,1.493116342115775
Stay active,0.2687642576806267,1.6847515301394311
Prepare for bed,0.26090884688911814,1.6676116969635664
Maintain habits,0.4177257847187534,1.5732431805812037
Maintain habits,0.40671411774042465,1.5440821979182875
Prepare for bed,0.5608946434039634,1.3201543922379306
Stay active,0.41805689019622166,1.4737805702014355
Maintain habits,0.634319334779518,1.1882141218796398
Prepare for bed,0.2350178677293191,1.7140800252282897
Maintain habits,0.646370873161523,1.2089134757820001
Reduce screen time,0.2657612912094436,1.712520465131841
Connect socially,0.29107990604297135,1.6925541979739214
Maintain habits,0.3019188002488135,1.7075886891803609
Connect socially,0.5017126988131236,1.4387601952463636
Connect socially,0.31859693497723307,1.6531146663680172
Maintain habits,0.342908386340805,1.6487472148267934
Maintain habits,0.5427830001380336,1.3969216524510573
Prepare for bed,0.35520121134497495,1.5119236828131966
Maintain habits,0.30042064877700525,1.6758615401067858
Take a short break,0.23676675789853363,1.6823598940712547
Maintain habits,0.5946192140855856,1.3131660539272414
Prepare for bed,0.45160197027160104,1.4746458210123679
Maintain habits,0.4949022516435493,1.449653566213526
Connect socially,0.3160870985757147,1.633879035451302
Maintain habits,0.6128426864078227,1.2370181679554053
Take a short break,0.3115034861673334,1.5954334285302219
Maintain habits,0.4448439175676448,1.554622832754686
Maintain habits,0.3264675820791879,1.6966707391769495
Take a short break,0.3308794218134496,1.66165295987039
Maintain habits,0.34929594957017857,1.5839564744914925
Connect socially,0.511579052830331,1.3659084566701185
Connect socially,0.28043220294522536,1.701531826611217
Take a short break,0.3112291961442433,1.624722722087244
Maintain habits,0.45449864089279174,1.527622141480104
Stay active,0.2586871881519089,1.6744359757209233
Connect socially,0.3483646581908666,1.5861555526569466
Maintain habits,0.3645443416215642,1.6252116884260355
Maintain habits,0.2814007019161222,1.7356686318508958
Reduce screen time,0.248009163878657,1.7201018722432646
Maintain habits,0.2414591083218953,1.7051403177403461
Maintain habits,0.288685456620003,1.6759012957234973
Stay active,0.2662885238188432,1.66718660300593
Stay active,0.2796072750007215,1.68651119982282
Connect socially,0.48533824255478514,1.3519653730604753
Maintain habits,0.2856762231509828,1.6696646706563838
Take a short break,0.6145015464628768,1.2206819519383418
Take a short break,0.304218172054818,1.6705828937309417
Take a short break,0.35871095112875134,1.6213969590801716
Connect socially,0.30141659342885907,1.6397758502879307
Maintain habits,0.4018150295293272,1.5944421137277245
Take a short break,0.3544374253829188,1.6765026144263335
Maintain habits,0.8147109327335129,0.7723313287109483
Stay active,0.2877878510874014,1.6453792780980603
Take a short break,0.4595307391937233,1.4649830019794186
Prepare for bed,0.34837355059094893,1.6328086897690797
Take a short break,0.3779368002059347,1.621030463868434
Connect socially,0.5215168005738633,1.4125564977420404
Stay active,0.3185829064804362,1.7120805481833328
Maintain habits,0.49653114606631593,1.3691386297530523
Reduce screen time,0.2910297446229774,1.6914772700092435
Maintain habits,0.46455176427810735,1.4871173058460927
Take a short break,0.2525829287288255,1.7091951707945716
Take a short break,0.37153358138089754,1.5302169988904883
Maintain habits,0.29910226167977727,1.669819847467593
Maintain habits,0.4681669959435742,1.5000526425232001
Maintain habits,0.25672883178271405,1.6829408574671
Connect socially,0.3631640138843075,1.651433542209769
Reduce screen time,0.2411308912691936,1.7225354637272345
Connect socially,0.23573557822083827,1.7092202788196607
Connect socially,0.3026074737108095,1.697874757671559
Maintain habits,0.2654832795914448,1.6528020111131023
Take a short break,0.2887950891967996,1.6942645351482506
